word,noun,adjective,verb,phrasal verb,adverb
orange juice,1,0,0,0,0
optimistically,0,0,0,0,1
orb,1,0,0,0,0
orangeness,1,0,0,0,0
oration,1,0,0,0,0
orally,0,0,0,0,1
orangutan,1,0,0,0,0
orbicularis,0,1,0,0,0
orbit,1,0,1,0,0
orbital,1,1,0,0,0
oral contract,1,0,0,0,0
opuses,0,0,0,0,0
oral,1,1,0,0,1
optically,0,0,0,0,1
optimally,0,0,0,0,1
optimism,1,1,0,0,1
orbited,0,0,1,0,0
opulent,1,1,0,0,0
orbital road,1,0,0,0,0
orbiter,1,0,0,0,0
or,1,0,0,0,0
orangeade,1,0,0,0,0
optimize,0,0,1,0,0
oracular,0,1,0,0,0
orbiting,0,0,1,0,0
oral tradition,1,0,0,0,0
ordaining,0,0,1,0,0
orchestrating,1,0,1,0,0
oral implant,1,0,0,0,0
orator,1,0,0,0,0
options exchange,1,0,0,0,0
oral sex,1,0,0,0,0
orchestra,1,1,0,0,0
oracy,1,0,0,0,0
Orcadian,1,1,0,0,0
optical illusion,1,0,0,0,0
order of discharge,1,0,0,0,0
option,1,0,0,0,0
optimist,1,1,0,0,0
orchestrated,0,1,0,0,0
order,0,0,1,1,0
orca,1,0,0,0,0
orchestral,0,1,0,0,0
ordered,0,1,0,0,0
ordinal (number),1,0,0,0,0
oratory,1,0,0,0,0
orang-utan,1,0,0,0,0
order management,1,0,0,0,0
ordain,0,0,1,0,0
orchestrate,1,0,1,0,0
orange squash,1,0,0,0,0
ordained,0,0,1,0,0
order point,1,0,0,0,0
oratorio,1,0,0,0,0
ordering,1,0,0,0,0
order paper,1,0,0,0,0
order-maker,1,0,0,0,0
order fulfilment,1,0,0,0,0
order-driven,0,1,0,0,0
orchestra pit,1,0,0,0,0
orderly,1,1,0,0,0
order processing,1,0,0,0,0
order book,1,0,0,0,0
orchard,1,0,0,0,0
order of magnitude,1,0,0,0,0
orchid,1,0,0,0,0
order taker,1,0,0,0,0
order picking,1,0,0,0,0
order form,1,0,0,0,0
ordeal,1,0,0,0,0
orchestration,1,0,0,0,0
order-getter,1,0,0,0,0
orderliness,1,0,0,0,0
ordinal,1,0,0,0,0
orc,1,0,0,0,0
ordinance,1,0,0,0,0
ordinariness,1,0,0,0,0
ordinarily,0,0,0,0,1
ordinary capital,1,0,0,0,0
ordinary creditor,1,0,0,0,0
ordinary dividend,1,0,0,0,0
ordinary interest,1,0,0,0,0
ordinary resolution,1,0,0,0,0
ordinary stock,1,0,0,0,0
Oregonian,1,1,0,0,0
Ordinary level,1,0,0,0,0
ordinate,1,0,0,0,0
ordnance,1,0,0,0,0
ordination,1,0,0,0,0
organization theory,1,0,0,0,0
Organization of the Petroleum Exporting Countries,1,0,0,0,0
Oregon,1,0,0,0,0
ordinary share,1,0,0,0,0
ore,1,0,0,0,0
organized crime,1,0,0,0,0
organism,1,0,0,0,0
orientalist,1,1,0,0,0
organizational theory,1,0,0,0,0
organizational behaviour management,1,0,0,0,0
organic,0,1,0,0,1
ordure,1,0,0,0,0
organigram,1,0,0,0,0
organizational culture,1,0,0,0,0
organizational knowledge,1,0,0,0,0
organ,1,0,0,0,0
Organization for Economic Cooperation and Development,1,0,0,0,0
Organization and Methods,1,0,0,0,0
organizational learning,1,0,0,0,0
organizational conflict,1,0,0,0,0
organizational change,1,0,0,0,0
organizational chart,1,0,0,0,0
organizational behaviour,1,0,0,0,0
organ grinder,1,0,0,0,0
organized chaos,1,0,0,0,0
organ donation,1,0,0,0,0
orgasming,0,0,1,0,0
organizational change management,1,0,0,0,0
organized labor,1,0,0,0,0
organizational structure,1,0,0,0,0
organizational skills,1,0,0,0,0
organized,0,1,0,0,0
organizational dynamics,1,0,0,0,0
organizational development,1,0,0,0,0
organophosphate,1,0,0,0,0
orgasmic,0,1,0,0,0
organizational communication,1,0,0,0,0
organ donor,1,0,0,0,0
organ transplant surgery,1,0,0,0,0
organizational goal,1,0,0,0,0
organizational planning,1,0,0,0,0
organization chart,1,0,0,0,0
oregano,1,0,0,0,0
-oriented,0,1,0,0,0
organizational model,1,0,0,0,0
organ loft,1,0,0,0,0
organizational analysis,1,0,0,0,0
organizational psychology,1,0,0,0,0
organizational,0,1,0,0,0
ordinary,0,1,0,0,0
organically,0,0,0,0,1
orgasmed,0,0,1,0,0
organic chemistry,1,0,0,0,0
orientalism,1,0,0,0,0
orientate,0,0,1,0,0
organizational strategy,1,0,0,0,0
organelle,1,0,0,0,0
organist,1,0,0,0,0
organized labour,1,0,0,0,0
organizing business,1,0,0,0,0
oriental,0,1,0,0,0
organogram,1,0,0,0,0
orientation,1,0,0,0,0
organizing,0,0,1,0,0
orientating,0,0,1,0,0
orientated,0,1,0,0,0
organdie,1,0,0,0,0
orgasm,1,0,1,0,0
organizer,1,0,0,0,0
organza,1,0,0,0,0
organization,1,0,0,0,0
orienteering,1,0,0,0,0
orifice,1,0,0,0,0
orig.,0,0,0,0,0
original jurisdiction,1,0,0,0,0
originating summons,1,0,0,0,0
original sin,1,0,0,0,0
original invoice,1,0,0,0,0
originated,0,0,1,0,0
originality,1,0,0,0,0
orgiastic,0,1,0,0,0
originate,0,0,1,0,0
ornithological,0,1,0,0,0
orphanage,1,0,0,0,0
orphan,1,0,1,0,0
originating application,1,0,0,0,0
Orthodox Church,1,0,0,0,0
originating,0,0,1,0,0
orthodoxy,1,0,0,0,0
organize,1,0,1,0,0
orthodontist,1,0,0,0,0
os,1,0,0,0,0
originator,1,0,0,0,0
orthodox medicine,1,0,0,0,0
ossa,0,0,0,0,0
orography,1,0,0,0,0
ornately,0,0,0,0,1
ornithologist,1,0,0,0,0
orthopaedics,1,0,0,0,0
orthoptics,1,0,0,0,0
Oscar,1,0,0,0,0
ossicle,1,0,0,0,0
original equipment manufacturer,1,0,0,0,0
orthotist,1,0,0,0,0
orthopaedic,0,1,0,0,0
Oslo,1,0,0,0,0
Orwellian,0,1,0,0,0
orphaning,0,0,1,0,0
ornate,0,1,0,0,0
oscillate,1,0,1,0,0
oscillation,1,0,0,0,0
oryx,1,0,0,0,0
Orpheus,1,0,0,0,0
OSHA,1,0,0,0,0
Orlando,1,0,0,0,0
originally,0,0,0,0,1
orthosis,1,0,0,0,0
origination,1,0,0,0,0
orthopedics,1,1,0,0,0
orthodontics,1,0,0,0,0
orthorexia,1,0,0,0,0
origin,1,0,0,0,0
osmosis,1,0,0,0,0
orthographically,0,0,0,0,1
osprey,1,0,0,0,0
ornament,1,1,1,0,0
orison,1,0,0,0,0
osmotic pressure,1,0,0,0,0
orzo,1,0,0,0,0
Orkney Islands,1,0,0,0,0
original,1,1,0,0,0
oscillating,1,0,1,0,0
orthopaedist,1,0,0,0,0
orthodontic,0,1,0,0,0
orthoepy,1,0,0,0,0
orographic,0,1,0,0,0
ostentation,1,0,0,0,0
ostinati,0,0,0,0,0
orthography,1,0,0,0,0
orthogonal,0,1,0,0,0
ossify,0,0,1,0,0
orthotics,1,0,0,0,0
otherwise,0,1,0,0,1
orthostatic,0,1,0,0,0
otiose,0,1,0,0,0
other half,1,0,0,0,0
orthoptic,0,0,0,0,0
ostracize,1,0,1,0,0
otherness,1,0,0,0,0
osteology,1,0,0,0,0
otaku,1,0,0,0,0
ornamented,0,0,1,0,0
osculate,0,0,1,0,0
oscilloscope,1,0,0,0,0
ostentatious,0,1,0,0,1
ostentatiously,0,0,0,0,1
orphan stock,1,0,0,0,0
oriole,1,0,0,0,0
ostracized,0,0,1,0,0
ornamental,0,1,0,0,0
osteopath,1,0,0,0,0
OTO,0,1,0,0,1
osteopathy,1,0,0,0,0
otalgia,1,0,0,0,0
ornamenting,0,0,1,0,0
ostracizing,0,0,1,0,0
ostinato,1,0,0,0,0
ossuary,1,0,0,0,0
ossified,0,1,0,0,0
osmoregulatory,0,1,0,0,0
ossifying,0,0,1,0,0
ostensibly,0,0,0,0,1
otitis interna,1,0,0,0,0
others,0,0,0,0,0
osteotomy,1,0,0,0,0
origami,1,0,0,0,0
OTE,1,0,0,0,0
ostracism,1,0,0,0,0
orthoptist,1,0,0,0,0
otitis media,1,0,0,0,0
OTC,0,1,0,0,0
other woman,1,0,0,0,0
Orkney,1,0,0,0,0
other,0,1,0,0,0
orthographic,0,1,0,0,0
osteoarthritis,1,0,0,0,0
ossification,1,0,0,0,0
ornamentation,1,0,0,0,0
osteomyelitis,1,0,0,0,0
osso buco,1,0,0,0,0
otherworldly,0,1,0,0,0
osteochondroma,1,0,0,0,0
otitis,1,0,0,0,0
orthotic,1,1,0,0,0
osteopathic,0,1,0,0,0
ostensible,0,1,0,0,1
osmotic,0,1,0,0,0
ostrich,1,0,0,0,0
otherize,0,0,1,0,0
oscillated,1,0,1,0,0
osteoporosis,1,0,0,0,0
otitis externa,1,0,0,0,0
ostler,1,0,0,0,0
orthognathic,0,1,0,0,0
otolaryngologist,1,0,0,0,0
otoh,0,0,0,0,1
ought to,0,0,0,0,0
Ottawa,1,0,0,0,0
ouch,0,0,0,0,0
otorhinolaryngology,1,0,0,0,0
ought,0,0,0,0,0
oughtn't,0,0,0,0,0
Our Lady,1,0,0,0,0
Our Father,1,0,0,0,0
ousted,0,0,1,0,0
ourselves,0,0,0,0,0
ousting,0,0,1,0,0
ouster,1,0,0,0,0
oust,1,0,1,0,0
Ouija board,1,0,0,0,0
ours,0,0,0,0,0
-ous,0,0,0,0,0
out of date,0,1,0,0,0
out of favour,0,1,0,0,0
out of house,0,1,0,0,1
out of,0,0,0,0,0
ottoman,1,0,0,0,0
ounce,1,0,0,0,0
oud,1,0,0,0,0
otter,1,0,0,0,0
out-migration,1,0,0,0,0
out-of-box experience,1,0,0,0,0
otorhinolaryngologist,1,0,0,0,0
out-basket,1,0,0,0,0
out-of-the-money option,1,0,0,0,0
out-of-home advertising,1,0,0,0,0
out-and-out,0,1,0,0,0
out-of-town,0,1,0,0,0
OTT,0,1,0,0,0
OTS,1,0,0,0,0
out,1,1,1,0,1
out-of-pocket,0,1,0,0,0
out-of-the-way,0,1,0,0,0
outage,1,0,0,0,0
out of work,0,1,0,0,0
out-of-court,0,1,0,0,1
out tray,1,0,0,0,0
out-of-body experience,1,0,0,0,0
outboard motor,1,0,0,0,0
outbound telemarketing,1,0,0,0,0
out of print,0,1,0,0,0
outbid,0,0,1,0,0
outbound,0,1,0,0,0
outclassing,0,0,1,0,0
outcome,1,0,0,0,0
outer ring,1,1,0,0,0
outcry,1,0,0,0,0
outdistanced,0,0,1,0,0
outdoors,1,0,0,0,1
outcast,1,0,0,0,0
outgas,0,0,1,0,0
outed,0,0,1,0,0
outclassed,0,0,1,0,0
outgoing,0,1,0,0,0
outfitter,1,0,0,0,0
outer ear,1,0,0,0,0
outfielder,1,0,0,0,0
outdate,0,0,1,0,0
Outer Hebrides,1,0,0,0,0
outdistance,0,0,1,0,0
outgrew,0,0,0,0,0
outermost,0,1,0,0,0
outdated,0,1,0,0,0
outdid,0,0,0,0,0
outgoings,1,0,0,0,0
outdistancing,0,0,1,0,0
outlaid,0,0,0,0,0
outlandish,0,1,0,0,0
outfought,0,0,0,0,0
outbox,1,0,0,0,0
outmanoeuvre,0,0,1,0,0
outing,1,0,0,0,0
outlandishness,1,0,0,0,0
outfitters,1,0,0,0,0
outgrown,0,0,0,0,0
outperform,0,0,1,0,0
outpaced,0,0,1,0,0
outclass,0,0,1,0,0
outnumber,0,0,1,0,0
outbreak,1,0,0,0,0
outdo,0,0,1,0,0
outhouse,1,0,0,0,0
outmoded,0,1,0,0,0
outcrop,1,0,0,0,0
outfitting,0,0,0,0,0
outlawed,0,0,1,0,0
outgrow,0,0,1,0,0
outlasted,0,0,1,0,0
outlook,1,0,0,0,0
outcompete,0,0,1,0,0
outlet store,1,0,0,0,0
outnumbered,0,0,1,0,0
outpacing,0,0,1,0,0
outlasting,0,0,1,0,0
outflow,1,0,0,0,0
outflanking,0,0,1,0,0
outburst,1,0,0,0,0
outlying,0,1,0,0,0
outgun,0,0,1,0,0
outliving,0,0,1,0,0
outgrowth,1,0,0,0,0
outer,0,1,0,0,0
outer space,1,0,0,0,0
outperformed,0,0,1,0,0
outline,1,0,1,0,0
outperformance,1,0,0,0,0
out of stock,0,1,0,0,0
outlined,0,0,1,0,0
outpace,0,0,1,0,0
outplay,0,0,1,0,0
outlaw,1,0,1,0,0
outlander,1,0,0,0,0
outdoor,0,1,0,0,0
outplayed,0,0,1,0,0
outrun,0,0,1,0,0
outshine,0,0,1,0,0
outfield player,1,0,0,0,0
outdoor advertising,1,0,0,0,0
outpost,1,0,0,0,0
outmanoeuvred,0,0,1,0,0
outfit,1,0,1,0,0
outsell,0,0,1,0,0
outshining,0,0,0,0,0
outsourced,0,0,1,0,0
outshone,0,0,0,0,0
outside lane,1,0,0,0,0
outsmart,0,0,1,0,0
outright,0,1,0,0,1
outsourcing,1,0,0,0,0
outflanked,0,0,1,0,0
outsource,1,0,1,0,0
outlier,1,0,0,0,0
outflank,0,0,1,0,0
outlet,1,0,0,0,0
outspend,0,0,1,0,0
outlandishly,0,0,0,0,1
output,1,0,1,0,0
outrank,0,0,1,0,0
outré,0,1,0,0,0
outside director,1,0,0,0,0
outwork,1,0,1,0,0
outstanding invoice,1,0,0,0,0
ovate,0,1,0,0,0
outwit,0,0,1,0,0
ova,0,0,0,0,0
outtake,1,0,0,0,0
outspoken,0,1,0,0,0
outscored,0,0,1,0,0
outlet mall,1,0,0,0,0
outnumbering,0,0,1,0,0
outpouring,1,0,0,0,0
outwith,0,0,0,0,1
outturn,1,0,0,0,0
ovenproof,0,1,0,0,0
outvoted,0,0,1,0,0
output tax,1,0,0,0,0
outreach,1,1,0,0,0
outraged,0,1,0,0,0
outworn,0,1,0,0,0
outrage,1,0,1,0,0
outweighing,0,0,1,0,0
ovenable,0,1,0,0,0
outrageously,0,0,0,0,1
outsized,0,1,0,0,0
outside shareholder,1,0,0,0,0
outscore,0,0,1,0,0
outstandingly,0,0,0,0,1
outplacement,1,0,0,0,0
outta,0,0,0,0,0
over-borrow,1,0,1,0,0
outstanding issue,1,0,0,0,0
outvote,0,0,1,0,0
ovarian,0,1,0,0,0
outplaying,0,0,1,0,0
overbalancing,0,0,1,0,0
outstrip,0,0,1,0,0
overbid,0,0,1,0,0
outvoting,0,0,1,0,0
outside forward,1,0,0,0,0
outstanding shares,1,0,0,0,0
outranking,0,0,1,0,0
outran,0,0,0,0,0
outstay,0,0,1,0,0
overalls,1,0,0,0,0
overawed,0,0,1,0,0
outside broadcast,1,0,0,0,0
overawing,0,0,1,0,0
overburdened,0,1,0,0,0
over and over,0,0,0,0,1
overburden,0,0,1,0,0
overburdening,0,0,1,0,0
outstretched,0,1,0,0,0
overacted,0,0,1,0,0
ouzo,1,0,0,0,0
over-borrowed,0,1,0,0,0
outward,0,1,0,0,1
oven,1,0,0,0,0
overbought,0,1,0,0,0
ovenware,1,0,0,0,0
outrider,1,0,0,0,0
ovation,1,0,0,0,0
outscoring,0,0,1,0,0
outspread,0,1,0,0,0
outwardly,0,0,0,0,1
overachieve,1,1,1,0,0
overachiever,1,0,0,0,0
overbooked,0,0,1,0,0
oven-ready,0,1,0,0,0
over-leveraged,0,1,0,0,0
overbooking,0,0,1,0,0
overbite,1,0,0,0,0
overarching,0,1,0,0,0
overcame,0,0,0,0,0
overbalance,0,0,1,0,0
overbook,1,0,1,0,0
overarm,0,1,0,0,1
outstanding,0,1,0,0,0
overactive,0,1,0,0,0
over-optimistic,0,1,0,0,0
outweigh,0,0,1,0,0
overcharging,1,0,0,0,0
overall,0,1,0,0,1
over-the-counter market,1,0,0,0,0
overbuy,0,0,1,0,0
overcharged,0,0,1,0,0
overbalanced,0,0,1,0,0
overclass,1,0,0,0,0
overdose,1,0,1,0,0
overeating,1,0,0,0,0
over-invest,0,1,1,0,0
overestimate,1,0,1,0,0
overcharge,1,0,1,0,0
overcooked,0,0,1,0,0
overestimated,1,0,1,0,0
overeat,0,0,1,0,0
overexcited,0,1,0,0,0
overcooking,0,0,1,0,0
overextend,0,0,1,0,0
overestimating,1,0,1,0,0
over-investment,1,0,0,0,0
overdraft,1,0,0,0,0
overcompensating,0,0,1,0,0
overdo,0,0,1,0,0
overcoat,1,0,0,0,0
overblown,0,1,0,0,0
overcrowded,1,1,0,0,0
overate,0,0,0,0,0
overbreed,0,0,1,0,0
overexposure,1,0,0,0,0
overcoming,0,0,0,0,0
overcrowd,0,0,1,0,0
overcast,0,1,1,0,0
overdosed,0,0,1,0,0
overacting,0,0,1,0,0
overcapitalized,0,1,0,0,0
over-allotment,1,0,0,0,0
overexpose,0,0,1,0,0
overawe,0,0,1,0,0
overfishing,1,0,0,0,0
overdeveloped,0,1,0,0,0
overextended,0,1,0,0,0
overbanked,0,1,0,0,0
overexposed,0,0,1,0,0
overcapacity,1,0,0,0,0
overact,0,0,1,0,0
overcompensate,0,0,1,0,0
overdraw,0,0,1,0,0
overdone,0,1,0,0,0
overfunding,1,0,0,0,0
overboard,0,0,0,0,1
overhead expense,1,0,0,0,0
overhead,1,1,0,0,1
overhaul,1,0,1,0,0
overheating,1,0,0,0,0
overbill,0,0,1,0,0
overfunded,0,1,0,0,0
overdrive,1,0,0,0,0
overflowing,0,0,1,0,0
overlap,1,1,1,0,0
overgrazing,1,0,0,0,0
overlay,1,0,1,0,0
overhang,1,0,1,0,0
overcrowding,1,0,0,0,0
overhead cost,1,0,0,0,0
overhauled,1,0,1,0,0
overgraze,0,0,1,0,0
overhype,0,0,1,0,0
overheated,0,1,0,0,0
overdosing,0,0,1,0,0
overlend,1,0,1,0,0
overindulgence,1,0,0,0,0
overindulging,0,0,1,0,0
overindulged,0,0,1,0,0
overgeared,0,1,0,0,0
overindulgent,0,1,0,0,0
overissue,1,0,1,0,0
overkill,1,0,0,0,0
overflowed,0,0,1,0,0
overlaid,0,0,0,0,0
overheads,1,0,0,0,0
overjoyed,0,1,0,0,0
overexposing,0,0,1,0,0
overhand,0,1,0,0,1
overhead projector,1,0,0,0,0
overfall,1,0,0,0,0
overland,0,1,0,0,1
overcompensated,0,0,1,0,0
overdressed,0,1,0,0,0
overgrown,0,1,0,0,0
overload,1,0,1,0,0
overlapping,0,1,0,0,0
overhanging,0,1,0,0,0
overleaf,0,0,0,0,1
overlie,0,0,1,0,0
overlapped,0,0,0,0,0
overhear,0,0,1,0,0
overeager,0,1,0,0,0
overloaded,0,1,0,0,0
overflight,1,0,0,0,0
overcook,0,0,1,0,0
overdrawn,0,1,0,0,0
overhauling,1,0,1,0,0
overmatch,0,0,1,0,0
overhead absorption rate,1,0,0,0,0
overloading,0,0,1,0,0
overlook,1,0,1,0,0
overemphasis,1,0,0,0,0
overnight oats,1,0,0,0,0
overparenting,1,0,0,0,0
overpayment,1,0,0,0,0
overlong,0,1,0,0,0
overmuch,0,1,0,0,1
overheat,0,0,1,0,0
overpopulation,1,0,0,0,0
overpowered,0,0,1,0,0
overhung,0,0,0,0,0
overpowering,0,1,0,0,0
overmatched,0,1,0,0,0
overplayed,0,0,1,0,0
overly,0,0,0,0,1
overproducing,0,0,1,0,0
overpackaged,0,1,0,0,0
overhead kick,1,0,0,0,0
overprint,0,0,1,0,0
overmanned,0,1,0,0,0
overproduction,1,0,0,0,0
overriding commission,1,0,0,0,0
overplaying,0,0,1,0,0
overreacted,0,0,1,0,0
overreaction,1,0,0,0,0
overrating,0,0,1,0,0
overflow,1,0,1,0,0
overreact,1,0,1,0,0
overseas trade,1,0,0,0,0
overlooking,0,0,1,0,0
overpaid,0,1,0,0,0
overridden,0,0,0,0,0
overpay,0,0,1,0,0
overripe,0,1,0,0,0
overnight rate,1,0,0,0,0
overshoes,1,0,0,0,0
oversimplify,1,0,1,0,0
overproduce,1,0,1,0,0
overnight loan,1,0,0,0,0
overstatement,1,0,0,0,0
override,1,1,1,0,0
overrule,0,0,1,0,0
overseas,0,1,0,0,1
overproduced,0,0,1,0,0
overruling,0,0,1,0,0
overindulge,0,0,1,0,0
oversight board,1,0,0,0,0
overrunning,0,0,0,0,0
overruled,0,0,1,0,0
overseas aid,1,0,0,0,0
overpass,1,0,0,0,0
overseas investment,1,0,0,0,0
overriding,1,1,0,0,0
overshot,0,0,0,0,0
overseas agent,1,0,0,0,0
overshadowed,0,0,1,0,0
overseer,1,0,0,0,0
overreport,1,0,1,0,0
overspending,1,0,0,0,0
overspill,1,0,0,0,0
overrode,0,0,0,0,0
overplay,0,0,1,0,0
oversold,0,1,0,0,0
overrun,1,0,1,0,0
overreached,0,0,1,0,0
overshadow,0,0,1,0,0
overpower,0,1,1,0,0
overstaffed,0,1,0,0,0
overran,0,0,0,0,0
overreacting,0,0,1,0,0
overpriced,0,1,0,0,0
overprescribe,0,0,1,0,0
oversee,0,0,1,0,0
overshoot,1,0,1,0,0
oversensitive,0,1,0,0,0
oversize,0,1,0,0,0
oversleep,0,0,1,0,0
oversized,0,1,0,0,0
overreach,1,0,1,0,0
overreaching,0,0,1,0,0
overpopulated,1,1,0,0,0
oversimplifying,0,0,1,0,0
oversimplification,1,0,0,0,0
overrated,0,1,0,0,0
overslept,0,0,0,0,0
oversight,1,0,0,0,0
overrate,0,0,1,0,0
overstate,0,0,1,0,0
overstated,0,0,1,0,0
oversimplified,0,0,1,0,0
overlord,1,0,0,0,0
overlooked,0,0,1,0,0
oversell,0,0,1,0,0
oversexed,0,1,0,0,0
overshadowing,0,0,1,0,0
overnight,0,1,1,0,1
overprotective,0,1,0,0,0
overstating,0,0,1,0,0
overqualified,0,1,0,0,0
overspent,0,0,0,0,0
overspend,1,0,1,0,0
overstayed,0,0,1,0,0
overstay,0,0,1,0,0
overstretched,0,1,0,0,0
overtop,0,0,1,0,0
overthrown,0,0,0,0,0
overtrade,1,0,1,0,0
overstaying,0,0,1,0,0
overstocked,0,0,1,0,0
oversupply,1,0,1,0,0
overstocking,0,0,1,0,0
overstretch,0,0,1,0,0
overtax,0,0,1,0,0
overstep,0,0,1,0,0
overstuffed,0,1,0,0,0
overtly,0,0,0,0,1
overtired,0,1,0,0,0
overtaken,0,0,0,0,0
overtaxed,0,0,1,0,0
overturn,0,0,1,0,0
overtone,1,0,0,0,0
overt,0,1,0,0,1
overtaking lane,1,0,0,0,0
overturned,0,0,1,0,0
overtook,0,0,0,0,0
overture,1,0,0,0,0
overvaluing,0,0,1,0,0
overusing,0,0,1,0,0
overwhelmed,0,0,1,0,0
overstock,1,0,1,0,0
overweight,0,1,0,0,0
overweeningly,0,0,0,0,1
oversubscribed,1,1,0,0,0
overthrow,1,0,1,0,0
overthink,0,0,1,0,0
overvaluation,1,0,0,0,0
overtake,0,0,1,0,0
overvalue,0,0,1,0,0
overvalued,0,0,1,0,0
overtaking,0,0,0,0,0
overtime,1,1,0,0,1
overthinking,1,0,0,0,0
overview,1,0,0,0,0
overwhelm,0,0,1,0,0
overtaxing,0,0,1,0,0
overused,0,0,1,0,0
overuse,1,0,1,0,0
overwhelming,0,1,0,0,1
overwintering,1,0,0,0,0
overwinter,0,0,1,0,0
ovno,0,0,0,0,0
overwriting,0,0,0,0,0
ovulation,1,0,0,0,0
overwritten,0,0,0,0,0
overworked,0,1,0,0,0
overwork,1,1,1,0,0
overturning,0,0,1,0,0
oviduct,1,0,0,0,0
ovum,1,0,0,0,0
owed,0,0,1,0,0
overworking,0,0,1,0,0
owlishly,0,0,0,0,1
owlish,0,1,0,0,0
-owned,0,0,0,0,0
overweening,0,1,0,0,0
owl,1,0,0,0,0
ovulate,0,0,1,0,0
owner-occupier,1,0,0,0,0
ovule,1,0,0,0,0
overwhelmingly,0,0,0,0,1
owner-occupied,0,1,0,0,0
overwrought,0,1,0,0,0
owner,1,0,0,0,0
ovoid,1,1,0,0,0
ovulated,0,0,1,0,0
ow,0,0,0,0,0
overwrote,0,0,0,0,0
own,1,1,1,0,0
overzealous,0,1,0,0,0
ovulating,0,0,1,0,0
owing to,0,0,0,0,0
own goal,1,0,0,0,0
owlet,1,0,0,0,0
owe,0,0,1,0,0
owing,0,1,0,0,0
overwrite,0,0,1,0,0
owner of record,1,0,0,0,0
own-label,1,1,0,0,0
ovo-vegetarian,1,1,0,0,0
owner's risk,1,0,0,0,0
own brand,1,1,0,0,0
overthrew,0,0,0,0,0
owners' equity,1,0,0,0,0
owner-operator,1,0,0,0,0
owt,0,0,0,0,0
ownership,1,0,0,0,0
Oxbridge,1,1,0,0,0
ox,1,0,0,0,0
ox-drawn,0,1,0,0,0
oxbow lake,1,0,0,0,0
oxidative,0,1,0,0,0
oxidized,0,0,1,0,0
Oxfam,1,0,0,0,0
ownership in common,1,0,0,0,0
Oxford shirt,1,0,0,0,0
oxidize,0,0,1,0,0
oxide,1,0,0,0,0
oxygenated,0,0,1,0,0
oxidation,1,0,0,0,0
oxygen debt,1,0,0,0,0
oxycodone,1,0,0,0,0
oxidization,1,0,0,0,0
oxytocin,1,0,0,0,0
oyster bar,1,0,0,0,0
oxen,0,0,0,0,0
oyster,1,0,0,0,0
oxyhemoglobin,1,0,0,0,0
oxygenating,0,0,1,0,0
Oyster card,1,0,0,0,0
owning,0,0,1,0,0
oxygen tank,1,0,0,0,0
oyster bed,1,0,0,0,0
oxidizing,0,0,1,0,0
oyster mushroom,1,0,0,0,0
oxygen tent,1,0,0,0,0
Oxfordshire,1,0,0,0,0
oxymoron,1,0,0,0,0
oxyacetylene,1,0,0,0,0
oxter,1,0,0,0,0
Oxon,1,0,0,0,0
oystercatcher,1,0,0,0,0
oxygen bar,1,0,0,0,0
oxygen mask,1,0,0,0,0
oz,1,0,0,0,0
oxygen,1,0,0,0,0
oxtail,1,0,0,0,0
ozone,1,0,0,0,0
Oxford,1,0,0,0,0
ozone-friendly,0,1,0,0,0
oxygenate,0,0,1,0,0
oy,0,0,0,0,0
oxygenation,1,0,0,0,0
oxyhaemoglobin,1,0,0,0,0
P, p,1,0,0,0,0
P and L account,1,0,0,0,0
p.w.,0,0,0,0,1
P/E multiple,1,0,0,0,0
P-note,1,0,0,0,0
pack,0,0,1,1,0
P/D ratio,1,0,0,0,0
pacify,0,0,1,0,0
p.m.,1,0,1,0,1
p.o.q.,0,0,1,0,0
PABX,1,0,0,0,0
PAC,1,0,0,0,0
P45,1,0,0,0,0
p.c.m.,0,0,0,0,1
paciest,0,0,0,0,0
p and h,1,0,0,0,0
pace bowler,1,0,0,0,0
pacifier,1,0,0,0,0
P2P,0,1,0,0,0
pacifism,1,0,0,0,0
pacification,1,0,0,0,0
PA system,1,0,0,0,0
pachyderm,1,0,0,0,0
P/E ratio,1,0,0,0,0
pa,1,0,0,0,1
pacing,0,0,1,0,0
p,1,0,0,0,0
P3,1,0,0,0,0
p. and p.,1,0,0,0,0
pacier,0,0,0,0,0
pace,0,0,1,1,0
pacifically,0,0,0,0,1
paan,1,0,0,0,0
pacified,0,0,1,0,0
pacific,1,1,0,0,0
pacesetter,1,0,0,0,0
pacemaker,1,0,0,0,0
pacifist,1,0,0,0,0
pacifying,0,0,1,0,0
paddle board,1,0,0,0,0
padding,1,0,0,0,0
packed,0,1,0,0,0
packaging,1,0,0,0,0
package holiday,1,0,0,0,0
packing case,1,0,0,0,0
package,1,0,1,0,0
packing plant,1,0,0,0,0
packaged,0,1,0,0,0
packaged software,1,0,0,0,0
package price,1,0,0,0,0
paced,0,0,1,0,0
package store,1,0,0,0,0
packager,1,0,0,0,0
packshot,1,0,0,0,0
package tour,1,0,0,0,0
packaged holiday,1,0,0,0,0
packed lunch,1,0,0,0,0
padded cell,1,0,0,0,0
packet switching,1,0,0,0,0
packing list,1,0,0,0,0
packer,1,0,0,0,0
packing crate,1,0,0,0,0
pack animal,1,0,0,0,0
packing slip,1,0,0,0,0
packing,1,0,0,0,0
pacy,0,1,0,0,0
pad thai,1,0,0,0,0
pad,0,0,1,1,0
padded envelope,1,0,0,0,0
packing note,1,0,0,0,0
